# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri May 12 10:14:28 2023
#
# User preference: *
#
# CONSTRAINT:  where (koi_pdisposition like '%CANDIDATE%'
# CONSTRAINT:  and koi_count >= 2)
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_count:      Number of Planets
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
#
kepid,kepoi_name,kepler_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_count,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
10933561,K00291.01,Kepler-133 c,CANDIDATE,31.517794630,9.3750000e-05,-9.3750000e-05,2.72,4.100e-01,-6.100e-01,2,1.4000,0.2110,-0.3160,0.9950,0.0870,-0.0720
10933561,K00291.02,Kepler-133 b,CANDIDATE,8.129998580,2.3760000e-05,-2.3760000e-05,2.04,3.100e-01,-4.600e-01,2,1.4000,0.2110,-0.3160,0.9950,0.0870,-0.0720
4770617,K02243.03,,CANDIDATE,31.445270900,1.6980000e-04,-1.6980000e-04,4.55,9.300e-01,-7.700e-01,3,1.4710,0.3010,-0.2470,1.2500,0.0950,-0.1160
7609553,K02924.02,,CANDIDATE,8.856867120,2.7640000e-05,-2.7640000e-05,1.88,1.800e-01,-2.100e-01,2,0.7970,0.0790,-0.0870,0.7600,0.0950,-0.0550
11442793,K00351.01,Kepler-90 h,CANDIDATE,331.597273200,2.4590000e-04,-2.4590000e-04,10.89,1.770e+00,-1.450e+00,7,1.2000,0.1950,-0.1600,1.0890,0.0890,-0.0800
8613535,K02263.03,,CANDIDATE,15.594375800,2.8460000e-04,-2.8460000e-04,1.08,3.400e-01,-1.100e-01,3,1.0760,0.3350,-0.1120,1.1300,0.1590,-0.1590
11547513,K00295.01,Kepler-134 b,CANDIDATE,5.317440164,6.3760000e-06,-6.3760000e-06,1.94,3.000e-01,-2.200e-01,2,1.0540,0.1640,-0.1200,0.9660,0.0670,-0.0670
11547513,K00295.02,Kepler-134 c,CANDIDATE,10.105757640,3.5230000e-05,-3.5230000e-05,1.28,2.000e-01,-1.400e-01,2,1.0540,0.1640,-0.1200,0.9660,0.0670,-0.0670
11442793,K00351.02,Kepler-90 g,CANDIDATE,210.601384300,2.3470000e-04,-2.3470000e-04,7.70,1.250e+00,-1.030e+00,7,1.2000,0.1950,-0.1600,1.0890,0.0890,-0.0800
10122538,K02926.05,,CANDIDATE,75.731195000,1.8850000e-03,-1.8850000e-03,3.47,2.200e-01,-1.600e-01,5,0.5640,0.0350,-0.0260,0.6050,0.0250,-0.0340
11442793,K00351.03,Kepler-90 d,CANDIDATE,59.737144300,2.4020000e-04,-2.4020000e-04,2.84,4.600e-01,-3.800e-01,7,1.2000,0.1950,-0.1600,1.0890,0.0890,-0.0800
11521793,K00352.01,Kepler-143 c,CANDIDATE,27.082397340,8.6900000e-05,-8.6900000e-05,3.25,5.200e-01,-6.400e-01,2,1.3050,0.2090,-0.2560,0.9930,0.0810,-0.0730
11566064,K00353.01,,CANDIDATE,152.106043500,2.5800000e-04,-2.5800000e-04,11.58,1.980e+00,-2.430e+00,3,1.6400,0.2810,-0.3430,1.1580,0.1400,-0.1050
11566064,K00353.02,Kepler-1717 b,CANDIDATE,30.652893500,2.2340000e-04,-2.2340000e-04,2.86,4.900e-01,-6.000e-01,3,1.6400,0.2810,-0.3430,1.1580,0.1400,-0.1050
6021275,K00284.03,Kepler-132 b,CANDIDATE,6.178173660,1.3890000e-05,-1.3890000e-05,1.22,1.700e-01,-1.900e-01,4,1.1010,0.1570,-0.1730,0.9290,0.0660,-0.0660
12256520,K02264.02,,CANDIDATE,7.251019970,4.4840000e-05,-4.4840000e-05,0.91,1.000e-01,-3.000e-02,2,0.8270,0.0910,-0.0280,0.9280,0.0330,-0.0650
12785320,K00298.01,Kepler-515 b,CANDIDATE,19.963672080,5.0020000e-05,-5.0020000e-05,1.50,9.000e-02,-1.000e-01,2,0.7900,0.0520,-0.0520,0.7900,0.0520,-0.0390
12785320,K00298.02,,CANDIDATE,57.384037500,3.6380000e-04,-3.6380000e-04,1.62,1.000e-01,-1.100e-01,2,0.7900,0.0520,-0.0520,0.7900,0.0520,-0.0390
11568987,K00354.01,Kepler-534 b,CANDIDATE,15.959956110,2.4660000e-05,-2.4660000e-05,2.27,3.200e-01,-1.200e-01,2,0.9650,0.1390,-0.0500,1.0750,0.0530,-0.0900
11568987,K00354.02,Kepler-534 c,CANDIDATE,7.378675510,3.7460000e-05,-3.7460000e-05,1.11,1.600e-01,-6.000e-02,2,0.9650,0.1390,-0.0500,1.0750,0.0530,-0.0900
10000941,K04146.02,,CANDIDATE,2.573843700,1.6800000e-05,-1.6800000e-05,0.57,7.000e-02,-6.000e-02,2,0.8540,0.1030,-0.0930,0.7980,0.0920,-0.0570
5088536,K00282.01,Kepler-130 c,CANDIDATE,27.508715750,2.2390000e-05,-2.2390000e-05,2.98,1.300e-01,-1.200e-01,3,1.1370,0.0500,-0.0460,0.9500,0.0680,-0.0610
6103377,K03004.01,Kepler-1407 b,CANDIDATE,20.070875700,4.8680000e-04,-4.8680000e-04,3.20,5.400e-01,-6.600e-01,2,1.5130,0.2560,-0.3130,1.1200,0.1100,-0.0900
6677841,K01236.04,,CANDIDATE,98.353149000,1.7930000e-03,-1.7930000e-03,4.13,6.900e-01,-9.200e-01,4,1.6970,0.2850,-0.3800,1.1640,0.1340,-0.1100
7106173,K03083.01,,CANDIDATE,10.183182330,9.8110000e-05,-9.8110000e-05,0.79,1.300e-01,-5.000e-02,3,1.0840,0.1770,-0.0710,1.1310,0.0610,-0.0680
7106173,K03083.02,,CANDIDATE,6.232123300,1.2500000e-04,-1.2500000e-04,0.61,1.000e-01,-4.000e-02,3,1.0840,0.1770,-0.0710,1.1310,0.0610,-0.0680
7106173,K03083.03,,CANDIDATE,8.294292900,1.5180000e-04,-1.5180000e-04,0.65,1.000e-01,-4.000e-02,3,1.0840,0.1770,-0.0710,1.1310,0.0610,-0.0680
8037145,K00520.03,Kepler-176 d,CANDIDATE,25.752749770,6.3890000e-05,-6.3890000e-05,2.27,9.000e-02,-1.600e-01,4,0.8260,0.0320,-0.0600,0.7890,0.0550,-0.0290
8162789,K00521.01,,CANDIDATE,10.161023528,9.1760000e-06,-9.1760000e-06,4.62,1.370e+00,-7.300e-01,2,1.0600,0.3120,-0.1680,0.9990,0.1530,-0.1260
8806123,K00523.01,Kepler-177 c,CANDIDATE,49.411211270,6.2730000e-05,-6.2730000e-05,6.77,1.070e+00,-4.600e-01,2,1.0150,0.1610,-0.0690,1.0210,0.0620,-0.0620
8806123,K00523.02,Kepler-177 b,CANDIDATE,36.856775800,1.6220000e-04,-1.6220000e-04,2.68,4.300e-01,-1.800e-01,2,1.0150,0.1610,-0.0690,1.0210,0.0620,-0.0620
8355239,K00574.02,Kepler-189 b,CANDIDATE,10.399861730,4.5160000e-05,-4.5160000e-05,1.50,6.000e-02,-1.100e-01,2,0.8260,0.0320,-0.0600,0.7890,0.0500,-0.0290
8558011,K00577.01,Kepler-607 c,CANDIDATE,39.676607100,2.4460000e-04,-2.4460000e-04,2.29,5.100e-01,-3.300e-01,2,0.8880,0.1970,-0.1310,0.8080,0.1120,-0.0600
9478990,K00423.01,Kepler-39 b,CANDIDATE,21.087195300,5.9300000e-06,-5.9300000e-06,14.43,2.490e+00,-3.030e+00,2,1.5220,0.2620,-0.3200,1.0660,0.1180,-0.0890
6850504,K00070.04,Kepler-20 e,CANDIDATE,6.098556030,2.5360000e-05,-2.5360000e-05,0.84,9.000e-02,-8.000e-02,5,0.9250,0.1010,-0.0830,0.8760,0.0600,-0.0440
11192998,K00481.01,Kepler-166 b,CANDIDATE,7.650243513,6.3960000e-06,-6.3960000e-06,2.30,4.500e-01,-1.800e-01,3,0.7460,0.1450,-0.0580,0.8350,0.0800,-0.0980
9334893,K02298.03,,CANDIDATE,2.472408690,1.8860000e-05,-1.8860000e-05,0.36,2.000e-02,-2.000e-02,3,0.5250,0.0280,-0.0320,0.5340,0.0360,-0.0200
5866724,K00085.01,Kepler-65 c,CANDIDATE,5.859935955,3.7820000e-06,-3.7820000e-06,2.56,1.000e-01,-1.500e-01,3,1.4240,0.0560,-0.0850,1.2310,0.0590,-0.0970
12406807,K03091.02,,CANDIDATE,7.906976500,1.9670000e-04,-1.9670000e-04,1.13,3.600e-01,-1.200e-01,2,0.9960,0.3190,-0.1060,1.0530,0.1460,-0.1460
8616637,K00579.01,Kepler-190 b,CANDIDATE,2.019997006,2.7580000e-06,-2.7580000e-06,1.46,9.000e-02,-8.000e-02,2,0.7870,0.0510,-0.0390,0.8230,0.0430,-0.0470
8616637,K00579.02,Kepler-190 c,CANDIDATE,3.763041531,6.0120000e-06,-6.0120000e-06,1.63,1.000e-01,-8.000e-02,2,0.7870,0.0510,-0.0390,0.8230,0.0430,-0.0470
8822216,K00581.01,Kepler-610 b,CANDIDATE,6.996926239,6.3350000e-06,-6.3350000e-06,3.21,7.700e-01,-3.100e-01,2,0.8930,0.2150,-0.0860,1.0100,0.0830,-0.1340
4548011,K04288.04,,CANDIDATE,13.950956500,1.9680000e-04,-1.9680000e-04,0.75,1.200e-01,-1.200e-01,4,1.2270,0.2070,-0.1860,1.0360,0.0890,-0.0800
10189546,K00427.01,,CANDIDATE,24.614806130,3.2270000e-05,-3.2270000e-05,4.20,4.500e-01,-5.000e-01,3,0.9860,0.1070,-0.1170,0.8590,0.0600,-0.0330
10189546,K00427.02,Kepler-549 b,CANDIDATE,42.949522000,1.4880000e-04,-1.4880000e-04,2.98,3.200e-01,-3.500e-01,3,0.9860,0.1070,-0.1170,0.8590,0.0600,-0.0330
10189546,K00427.03,Kepler-549 c,CANDIDATE,117.033521000,1.1240000e-03,-1.1240000e-03,2.68,2.900e-01,-3.200e-01,3,0.9860,0.1070,-0.1170,0.8590,0.0600,-0.0330
11192998,K00481.02,Kepler-166 d,CANDIDATE,1.554003890,9.8700000e-07,-9.8700000e-07,1.59,3.100e-01,-1.200e-01,3,0.7460,0.1450,-0.0580,0.8350,0.0800,-0.0980
11192998,K00481.03,Kepler-166 c,CANDIDATE,34.259514180,7.1980000e-05,-7.1980000e-05,2.41,4.600e-01,-1.900e-01,3,0.7460,0.1450,-0.0580,0.8350,0.0800,-0.0980
9941859,K00528.01,Kepler-178 b,CANDIDATE,9.576659620,1.0650000e-05,-1.0650000e-05,2.88,5.100e-01,-4.600e-01,3,1.0760,0.1910,-0.1730,0.8860,0.0630,-0.0370
9941859,K00528.02,Kepler-178 d,CANDIDATE,96.678185200,2.7700000e-04,-2.7700000e-04,3.29,5.900e-01,-5.300e-01,3,1.0760,0.1910,-0.1730,0.8860,0.0630,-0.0370
9941859,K00528.03,Kepler-178 c,CANDIDATE,20.552803110,3.5740000e-05,-3.5740000e-05,2.99,5.300e-01,-4.800e-01,3,1.0760,0.1910,-0.1730,0.8860,0.0630,-0.0370
8822216,K00581.02,Kepler-610 c,CANDIDATE,151.863949000,1.3870000e-03,-1.3870000e-03,2.41,5.800e-01,-2.300e-01,2,0.8930,0.2150,-0.0860,1.0100,0.0830,-0.1340
9020160,K00582.01,Kepler-191 d,CANDIDATE,5.945043548,7.5530000e-06,-7.5530000e-06,2.69,1.400e-01,-2.300e-01,3,0.8680,0.0440,-0.0760,0.8100,0.0620,-0.0260
9020160,K00582.02,Kepler-191 c,CANDIDATE,17.738428860,5.9260000e-05,-5.9260000e-05,2.47,1.200e-01,-2.200e-01,3,0.8680,0.0440,-0.0760,0.8100,0.0620,-0.0260
7429287,K04260.04,,CANDIDATE,84.799829000,3.3270000e-03,-3.3270000e-03,1.16,5.000e-02,-1.000e-02,4,1.4060,0.0500,-0.0210,0.8480,0.0580,-0.0170
9020160,K00582.03,Kepler-191 b,CANDIDATE,9.939623610,5.5380000e-05,-5.5380000e-05,1.93,9.000e-02,-1.700e-01,3,0.8680,0.0440,-0.0760,0.8100,0.0620,-0.0260
10717241,K00430.01,Kepler-551 b,CANDIDATE,12.376468970,1.3830000e-05,-1.3830000e-05,2.53,1.200e-01,-1.100e-01,2,0.6070,0.0280,-0.0280,0.6220,0.0290,-0.0330
10717241,K00430.02,,CANDIDATE,9.340538000,1.0520000e-04,-1.0520000e-04,0.84,4.000e-02,-4.000e-02,2,0.6070,0.0280,-0.0280,0.6220,0.0290,-0.0330
7303287,K01353.03,,CANDIDATE,330.071558000,6.2720000e-03,-6.2720000e-03,2.94,4.600e-01,-3.800e-01,3,1.1150,0.1740,-0.1420,0.9980,0.0810,-0.0660
10843590,K00431.01,Kepler-153 b,CANDIDATE,18.870221570,2.5800000e-05,-2.5800000e-05,2.82,5.300e-01,-3.900e-01,2,0.8650,0.1640,-0.1190,0.7740,0.1220,-0.0520
6850504,K00070.05,Kepler-20 f,CANDIDATE,19.577607300,1.4270000e-04,-1.4270000e-04,0.90,1.000e-01,-8.000e-02,5,0.9250,0.1010,-0.0830,0.8760,0.0600,-0.0440
10513530,K00533.01,Kepler-589 b,CANDIDATE,16.549670980,4.3780000e-05,-4.3780000e-05,2.95,6.300e-01,-4.100e-01,2,0.9160,0.1940,-0.1290,0.8320,0.1080,-0.0630
5866724,K00085.02,Kepler-65 b,CANDIDATE,2.154911236,2.5070000e-06,-2.5070000e-06,1.42,6.000e-02,-8.000e-02,3,1.4240,0.0560,-0.0850,1.2310,0.0590,-0.0970
8121310,K00317.02,,CANDIDATE,11.505879000,2.2630000e-04,-2.2630000e-04,0.99,1.700e-01,-9.000e-02,2,1.4030,0.2450,-0.1320,1.3240,0.0920,-0.0840
10513530,K00533.02,Kepler-589 c,CANDIDATE,3.524678880,3.0440000e-05,-3.0440000e-05,1.46,3.100e-01,-2.000e-01,2,0.9160,0.1940,-0.1290,0.8320,0.1080,-0.0630
10554999,K00534.01,Kepler-179 c,CANDIDATE,6.400157105,9.0200000e-06,-9.0200000e-06,2.52,3.700e-01,-2.200e-01,2,0.7660,0.1130,-0.0660,0.8560,0.0700,-0.1040
9146018,K00584.01,Kepler-192 b,CANDIDATE,9.926721500,1.1630000e-05,-1.1630000e-05,2.76,3.800e-01,-2.300e-01,3,0.9820,0.1370,-0.0800,0.9470,0.0560,-0.0460
9146018,K00584.02,Kepler-192 c,CANDIDATE,21.223493250,4.8500000e-05,-4.8500000e-05,2.63,3.700e-01,-2.100e-01,3,0.9820,0.1370,-0.0800,0.9470,0.0560,-0.0460
9146018,K00584.03,Kepler-192 d,CANDIDATE,6.470277060,4.5360000e-05,-4.5360000e-05,1.15,1.600e-01,-1.000e-01,3,0.9820,0.1370,-0.0800,0.9470,0.0560,-0.0460
10843590,K00431.02,Kepler-153 c,CANDIDATE,46.902643100,1.5110000e-04,-1.5110000e-04,2.60,4.900e-01,-3.600e-01,2,0.8650,0.1640,-0.1190,0.7740,0.1220,-0.0520
10937029,K00433.01,Kepler-553 b,CANDIDATE,4.030466786,1.5740000e-06,-1.5740000e-06,4.48,4.200e-01,-2.100e-01,2,0.8540,0.0800,-0.0400,0.9270,0.0320,-0.0590
10937029,K00433.02,Kepler-553 c,CANDIDATE,328.240201000,3.5830000e-04,-3.5830000e-04,10.99,1.030e+00,-5.100e-01,2,0.8540,0.0800,-0.0400,0.9270,0.0320,-0.0590
3239945,K00490.01,Kepler-167 b,CANDIDATE,4.393157678,5.4850000e-06,-5.4850000e-06,1.41,1.100e-01,-4.000e-02,4,0.6920,0.0540,-0.0210,0.7760,0.0310,-0.0530
10187017,K00082.01,Kepler-102 e,CANDIDATE,16.145671932,7.4400000e-06,-7.4400000e-06,2.48,1.600e-01,-1.000e-01,6,0.7410,0.0480,-0.0300,0.8060,0.0330,-0.0490
3239945,K00490.02,Kepler-167 e,CANDIDATE,1071.232624000,6.4350000e-04,-6.4350000e-04,9.27,7.300e-01,-2.800e-01,4,0.6920,0.0540,-0.0210,0.7760,0.0310,-0.0530
10554999,K00534.02,Kepler-179 b,CANDIDATE,2.735900074,4.5020000e-06,-4.5020000e-06,1.56,2.400e-01,-1.300e-01,2,0.7660,0.1130,-0.0660,0.8560,0.0700,-0.1040
6462863,K00094.01,Kepler-89 d,CANDIDATE,22.342964828,3.4040000e-06,-3.4040000e-06,9.99,1.820e+00,-1.500e+00,4,1.3310,0.2430,-0.1990,1.1060,0.1160,-0.0740
9782691,K00590.01,Kepler-193 b,CANDIDATE,11.388402170,3.8100000e-05,-3.8100000e-05,3.04,4.900e-01,-5.900e-01,2,1.4560,0.2330,-0.2840,1.0930,0.1070,-0.0800
11709124,K00435.01,Kepler-154 d,CANDIDATE,20.549818400,2.3490000e-05,-2.3490000e-05,4.04,5.400e-01,-4.000e-01,6,0.9710,0.1300,-0.0950,0.8950,0.0710,-0.0520
11709124,K00435.02,,CANDIDATE,934.094184620,0.0000000e+00,0.0000000e+00,7.89,3.320e+00,-5.900e-01,6,0.8320,0.3500,-0.0620,0.9160,0.1040,-0.1010
12302530,K00438.01,Kepler-155 b,CANDIDATE,5.931196562,5.3480000e-06,-5.3480000e-06,2.01,1.200e-01,-1.300e-01,2,0.5390,0.0310,-0.0350,0.5570,0.0300,-0.0360
11904151,K00072.01,Kepler-10 b,CANDIDATE,0.837491225,3.0300000e-07,-3.0300000e-07,1.43,8.000e-02,-6.000e-02,2,1.0440,0.0570,-0.0420,0.8840,0.0690,-0.0420
3239945,K00490.03,Kepler-167 c,CANDIDATE,7.406116760,1.3920000e-05,-1.3920000e-05,1.37,1.000e-01,-5.000e-02,4,0.6920,0.0540,-0.0210,0.7760,0.0310,-0.0530
3239945,K00490.04,Kepler-167 d,CANDIDATE,21.803708000,1.3610000e-04,-1.3610000e-04,1.11,9.000e-02,-3.000e-02,4,0.6920,0.0540,-0.0210,0.7760,0.0310,-0.0530
3559935,K00492.01,Kepler-576 b,CANDIDATE,29.911188600,9.4440000e-05,-9.4440000e-05,2.90,2.900e-01,-3.500e-01,2,0.9690,0.0960,-0.1170,0.8550,0.0600,-0.0330
5866724,K00085.03,Kepler-65 d,CANDIDATE,8.131213890,1.9020000e-05,-1.9020000e-05,1.58,6.000e-02,-1.000e-01,3,1.4240,0.0560,-0.0850,1.2310,0.0590,-0.0970
11669239,K00542.01,Kepler-180 c,CANDIDATE,41.885443300,1.5140000e-04,-1.5140000e-04,3.28,8.800e-01,-6.000e-01,2,1.0280,0.2790,-0.1860,0.8750,0.1300,-0.0800
11669239,K00542.02,Kepler-180 b,CANDIDATE,13.817335870,9.2630000e-05,-9.2630000e-05,2.04,5.500e-01,-3.700e-01,2,1.0280,0.2790,-0.1860,0.8750,0.1300,-0.0800
10600261,K00597.03,Kepler-194 d,CANDIDATE,52.814805100,3.8460000e-04,-3.8460000e-04,3.33,5.300e-01,-7.300e-01,3,1.4390,0.2290,-0.3150,0.9890,0.0750,-0.0680
10656823,K00598.01,Kepler-195 b,CANDIDATE,8.307839120,1.1440000e-05,-1.1440000e-05,2.15,3.600e-01,-1.800e-01,2,0.7860,0.1320,-0.0660,0.8820,0.0610,-0.1040
10656823,K00598.02,Kepler-195 c,CANDIDATE,34.096344100,1.9480000e-04,-1.9480000e-04,1.71,2.800e-01,-1.500e-01,2,0.7860,0.1320,-0.0660,0.8820,0.0610,-0.1040
10718726,K00600.01,Kepler-618 b,CANDIDATE,3.595769013,9.3830000e-06,-9.3830000e-06,2.39,3.800e-01,-3.800e-01,2,1.1960,0.1910,-0.1910,1.0010,0.0720,-0.0650
12302530,K00438.02,Kepler-155 c,CANDIDATE,52.661526600,1.3600000e-04,-1.3600000e-04,1.87,1.100e-01,-1.200e-01,2,0.5390,0.0310,-0.0350,0.5570,0.0300,-0.0360
12470954,K00439.01,Kepler-554 b,CANDIDATE,1.902208647,4.1400000e-07,-4.1400000e-07,4.45,5.300e-01,-3.300e-01,2,0.9370,0.1130,-0.0700,0.9310,0.0490,-0.0490
6268648,K01613.03,,CANDIDATE,20.605501000,2.5930000e-04,-2.5930000e-04,0.85,4.000e-02,-3.000e-02,3,1.3080,0.0540,-0.0540,0.9740,0.0710,-0.0640
2438264,K00440.01,Kepler-156 c,CANDIDATE,15.906888910,2.5540000e-05,-2.5540000e-05,2.35,1.600e-01,-1.200e-01,2,0.7970,0.0520,-0.0420,0.8290,0.0430,-0.0430
2438264,K00440.02,Kepler-156 b,CANDIDATE,4.973455252,4.4300000e-06,-4.4300000e-06,2.46,1.600e-01,-1.300e-01,2,0.7970,0.0520,-0.0420,0.8290,0.0430,-0.0430
8212002,K02593.02,,CANDIDATE,9.553913400,1.5770000e-04,-1.5770000e-04,0.68,1.100e-01,-7.000e-02,2,1.3070,0.2200,-0.1350,1.2440,0.0770,-0.0940
4757437,K00497.01,Kepler-168 c,CANDIDATE,13.193228090,3.2050000e-05,-3.2050000e-05,2.94,5.000e-01,-3.700e-01,2,1.2230,0.2070,-0.1550,1.1130,0.0690,-0.0850
10187017,K00082.02,Kepler-102 d,CANDIDATE,10.311747860,1.2260000e-05,-1.2260000e-05,1.34,9.000e-02,-5.000e-02,6,0.7410,0.0480,-0.0300,0.8060,0.0330,-0.0490
4757437,K00497.02,Kepler-168 b,CANDIDATE,4.425350970,1.7140000e-05,-1.7140000e-05,1.63,2.800e-01,-2.100e-01,2,1.2230,0.2070,-0.1550,1.1130,0.0690,-0.0850
11823054,K00543.01,Kepler-181 c,CANDIDATE,4.302139338,4.6440000e-06,-4.6440000e-06,2.46,1.200e-01,-1.900e-01,2,0.8570,0.0410,-0.0660,0.8070,0.0520,-0.0280
11823054,K00543.02,Kepler-181 b,CANDIDATE,3.137845914,7.0080000e-06,-7.0080000e-06,1.50,7.000e-02,-1.100e-01,2,0.8570,0.0410,-0.0660,0.8070,0.0520,-0.0280
7017274,K03209.02,,CANDIDATE,6.770676370,5.7340000e-05,-5.7340000e-05,1.90,4.100e-01,-6.100e-01,2,2.3350,0.5030,-0.7550,1.5560,0.1670,-0.2720
12058931,K00546.01,Kepler-182 c,CANDIDATE,20.684207720,5.1680000e-05,-5.1680000e-05,3.28,1.100e+00,-3.700e-01,2,1.0920,0.3650,-0.1220,1.1800,0.1580,-0.1580
9782691,K00590.02,Kepler-193 c,CANDIDATE,50.698540800,2.6600000e-04,-2.6600000e-04,3.58,5.700e-01,-7.000e-01,2,1.4560,0.2330,-0.2840,1.0930,0.1070,-0.0800
12366084,K00787.03,,CANDIDATE,0.589376952,6.4840000e-06,-6.4840000e-06,0.93,1.400e-01,-7.000e-02,3,1.0150,0.1480,-0.0790,1.0070,0.0560,-0.0620
9958962,K00593.01,Kepler-616 b,CANDIDATE,9.997602850,2.6270000e-05,-2.6270000e-05,2.82,8.700e-01,-2.900e-01,4,0.9770,0.3020,-0.1010,1.0610,0.1340,-0.1340
9958962,K00593.02,Kepler-616 c,CANDIDATE,90.411799200,4.6560000e-04,-4.6560000e-04,3.96,1.220e+00,-4.100e-01,4,0.9770,0.3020,-0.1010,1.0610,0.1340,-0.1340
3745690,K00442.01,Kepler-157 c,CANDIDATE,13.540574610,3.4610000e-05,-3.4610000e-05,2.17,3.100e-01,-2.600e-01,3,1.0140,0.1450,-0.1190,0.9180,0.0720,-0.0590
3745690,K00442.02,Kepler-157 b,CANDIDATE,1.732346403,3.2010000e-06,-3.2010000e-06,1.37,1.900e-01,-1.600e-01,3,1.0140,0.1450,-0.1190,0.9180,0.0720,-0.0590
9872283,K01815.02,,CANDIDATE,1.746100570,1.2450000e-05,-1.2450000e-05,1.24,7.900e-01,-7.200e-01,2,1.7490,1.1190,-1.0170,0.9700,0.2090,-0.1520
3745690,K00442.03,Kepler-157 d,CANDIDATE,7.025740900,2.3480000e-05,-2.3480000e-05,1.56,2.300e-01,-1.800e-01,3,1.0140,0.1450,-0.1190,0.9180,0.0720,-0.0590
4852528,K00500.01,Kepler-80 b,CANDIDATE,7.053527145,5.9130000e-06,-5.9130000e-06,2.16,1.200e-01,-1.200e-01,5,0.5670,0.0310,-0.0310,0.5840,0.0290,-0.0350
4852528,K00500.02,Kepler-80 c,CANDIDATE,9.521644639,8.9470000e-06,-8.9470000e-06,2.16,1.200e-01,-1.200e-01,5,0.5670,0.0310,-0.0310,0.5840,0.0290,-0.0350
4852528,K00500.03,Kepler-80 d,CANDIDATE,3.072146607,3.5080000e-06,-3.5080000e-06,1.30,7.000e-02,-7.000e-02,5,0.5670,0.0310,-0.0310,0.5840,0.0290,-0.0350
4852528,K00500.04,Kepler-80 e,CANDIDATE,4.645382149,6.1420000e-06,-6.1420000e-06,1.33,8.000e-02,-7.000e-02,5,0.5670,0.0310,-0.0310,0.5840,0.0290,-0.0350
12058931,K00546.02,Kepler-182 b,CANDIDATE,9.825784950,3.7930000e-05,-3.7930000e-05,2.66,8.800e-01,-3.000e-01,2,1.0920,0.3650,-0.1220,1.1800,0.1580,-0.1580
12116489,K00547.01,Kepler-595 b,CANDIDATE,25.302918160,2.8860000e-05,-2.8860000e-05,3.95,2.200e-01,-3.700e-01,3,0.8880,0.0490,-0.0840,0.8220,0.0530,-0.0290
12600735,K00548.01,Kepler-596 b,CANDIDATE,21.300204910,3.9860000e-05,-3.9860000e-05,2.99,4.700e-01,-2.800e-01,2,1.1680,0.1860,-0.1090,1.1170,0.0730,-0.0730
9958962,K00593.03,Kepler-616 d,CANDIDATE,51.067435500,3.4970000e-04,-3.4970000e-04,2.44,7.600e-01,-2.500e-01,4,0.9770,0.3020,-0.1010,1.0610,0.1340,-0.1340
10600261,K00597.01,Kepler-194 c,CANDIDATE,17.307955480,5.5520000e-05,-5.5520000e-05,3.56,5.700e-01,-7.800e-01,3,1.4390,0.2290,-0.3150,0.9890,0.0750,-0.0680
6462863,K00094.02,Kepler-89 c,CANDIDATE,10.423677439,7.1730000e-06,-7.1730000e-06,3.72,6.700e-01,-5.600e-01,4,1.3310,0.2430,-0.1990,1.1060,0.1160,-0.0740
10600261,K00597.02,Kepler-194 b,CANDIDATE,2.092271150,5.8140000e-06,-5.8140000e-06,2.06,3.300e-01,-4.500e-01,3,1.4390,0.2290,-0.3150,0.9890,0.0750,-0.0680
11904151,K00072.02,Kepler-10 c,CANDIDATE,45.294222970,5.6000000e-05,-5.6000000e-05,2.26,1.200e-01,-9.000e-02,2,1.0440,0.0570,-0.0420,0.8840,0.0690,-0.0420
4633570,K00446.01,Kepler-158 b,CANDIDATE,16.709206280,3.6170000e-05,-3.6170000e-05,2.27,1.800e-01,-2.000e-01,2,0.6680,0.0540,-0.0590,0.6560,0.0730,-0.0490
4633570,K00446.02,Kepler-158 c,CANDIDATE,28.551581870,8.9170000e-05,-8.9170000e-05,1.97,1.600e-01,-1.700e-01,2,0.6680,0.0540,-0.0590,0.6560,0.0730,-0.0490
5640085,K00448.01,Kepler-159 b,CANDIDATE,10.139588180,2.0760000e-05,-2.0760000e-05,1.68,1.300e-01,-1.300e-01,2,0.5000,0.0370,-0.0410,0.5210,0.0340,-0.0410
