# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri May 12 10:17:15 2023
#
# User preference: *
#
# CONSTRAINT:  where (sy_pnum >= 2
# CONSTRAINT:  and disc_facility like '%Kepler%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,disc_facility,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
Kepler-241 c,Kepler-241,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,36.06586088,0.00000298,-0.00000298,0,,,,,,,,,,,,,,,,,
Kepler-241 c,Kepler-241,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,36.06587916,0.00009986,-0.00009986,0,2.710,0.260,-0.270,0,,,,,,,,,,0.000000,,,0
Kepler-241 c,Kepler-241,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,36.06588163,0.00008305,-0.00008305,0,,,,0,,,,,,,,,,,,,0
Kepler-241 c,Kepler-241,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,36.06587916,0.00009986,-0.00009986,0,2.710,0.260,-0.270,0,,,,,,,,,,0.000000,,,0
Kepler-241 c,Kepler-241,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,36.06597800,0.00013300,-0.00013300,0,2.570,1.110,-1.110,0,,,,,,,,,,,,,
Kepler-241 c,Kepler-241,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,36.06588163,0.00008305,-0.00008305,0,2.640,0.190,-0.260,0,,,,,,,,,,0.000000,,,0
Kepler-241 c,Kepler-241,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,36.06542891,0.00007143,-0.00007143,0,,,,,,,,,,,,,,,,,
Kepler-241 c,Kepler-241,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,36.06587916,0.00009986,-0.00009986,0,2.710,0.260,-0.270,0,,,,,,,,,,0.000000,,,0
Kepler-242 b,Kepler-242,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,8.20396870,0.00001469,-0.00001469,0,3.040,1.470,-0.270,0,,,,,,,,,,0.000000,,,0
Kepler-242 b,Kepler-242,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,8.20395783,0.00001137,-0.00001137,0,,,,,,,,,,,,,,,,,
Kepler-242 b,Kepler-242,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,8.20396958,0.00001488,-0.00001488,0,3.010,0.240,-0.300,0,,,,,,,,,,0.000000,,,0
Kepler-242 b,Kepler-242,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,8.20396870,0.00001469,-0.00001469,0,3.040,1.470,-0.270,0,,,,,,,,,,0.000000,,,0
Kepler-242 b,Kepler-242,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,8.20396958,0.00001488,-0.00001488,0,,,,0,,,,,,,,,,,,,0
Kepler-242 b,Kepler-242,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,8.20396870,0.00001469,-0.00001469,0,3.040,1.470,-0.270,0,,,,,,,,,,0.000000,,,0
Kepler-242 b,Kepler-242,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.488,0.229,-0.346,0,,,,,,,,,,,,,
Kepler-242 b,Kepler-242,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,8.20395000,0.00002000,-0.00002000,0,2.610,1.600,-1.600,0,,,,,,,,,,,,,
Kepler-242 b,Kepler-242,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,8.20398243,0.00000166,-0.00000166,0,,,,,,,,,,,,,,,,,
Kepler-242 b,Kepler-242,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,8.20390400,0.00004000,-0.00004000,0,2.200,1.700,-1.700,0,,,,,,,,,,0.000000,,,0
Kepler-242 b,Kepler-242,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.20396870,0.00001469,-0.00001469,0,2.810,0.120,-0.350,0,,,,,,,,,,,,,
Kepler-242 c,Kepler-242,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,14.49648100,0.00008300,-0.00008300,0,2.000,1.230,-1.230,0,,,,,,,,,,,,,
Kepler-242 c,Kepler-242,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,14.49672000,0.00018000,-0.00018000,0,1.600,1.300,-1.300,0,,,,,,,,,,0.000000,,,0
Kepler-242 c,Kepler-242,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,14.49652389,0.00000492,-0.00000492,0,,,,,,,,,,,,,,,,,
Kepler-242 c,Kepler-242,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.488,0.124,-0.707,0,,,,,,,,,,,,,
Kepler-242 c,Kepler-242,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,14.49643531,0.00005429,-0.00005429,0,2.570,0.130,-0.630,0,,,,,,,,,,,,,
Kepler-242 c,Kepler-242,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,14.49643531,0.00005429,-0.00005429,0,2.820,1.360,-0.250,0,,,,,,,,,,0.000000,,,0
Kepler-242 c,Kepler-242,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,14.49647975,0.00005111,-0.00005111,0,,,,,,,,,,,,,,,,,
Kepler-242 c,Kepler-242,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,14.49645186,0.00006360,-0.00006360,0,3.010,0.240,-0.300,0,,,,,,,,,,0.000000,,,0
Kepler-242 c,Kepler-242,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,14.49643531,0.00005429,-0.00005429,0,2.820,1.360,-0.250,0,,,,,,,,,,0.000000,,,0
Kepler-242 c,Kepler-242,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,14.49645186,0.00006360,-0.00006360,0,,,,0,,,,,,,,,,,,,0
Kepler-242 c,Kepler-242,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,14.49643531,0.00005429,-0.00005429,0,2.820,1.360,-0.250,0,,,,,,,,,,0.000000,,,0
Kepler-243 b,Kepler-243,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,5.71542485,0.00000747,-0.00000747,0,2.480,0.640,-0.140,0,,,,,,,,,,0.000000,,,0
Kepler-243 b,Kepler-243,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,5.71542485,0.00000747,-0.00000747,0,2.480,0.640,-0.140,0,,,,,,,,,,0.000000,,,0
Kepler-243 b,Kepler-243,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,5.71542142,0.00000728,-0.00000728,0,,,,,,,,,,,,,,,,,
Kepler-243 b,Kepler-243,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,5.71542485,0.00000747,-0.00000747,0,2.480,0.640,-0.140,0,,,,,,,,,,0.000000,,,0
Kepler-243 b,Kepler-243,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,5.71543000,0.00002400,-0.00002400,0,2.060,0.950,-0.950,0,,,,,,,,,,0.000000,,,0
Kepler-243 b,Kepler-243,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.71544200,0.00001100,-0.00001100,0,2.450,1.160,-1.160,0,,,,,,,,,,,,,
Kepler-243 b,Kepler-243,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,5.71543022,0.00000131,-0.00000131,0,,,,,,,,,,,,,,,,,
Kepler-243 b,Kepler-243,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.468,0.121,-0.136,0,,,,,,,,,,,,,
Kepler-243 b,Kepler-243,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5.71542485,0.00000747,-0.00000747,0,2.420,0.150,-0.120,0,,,,,,,,,,,,,
Kepler-243 b,Kepler-243,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,5.71542598,0.00000778,-0.00000778,0,,,,0,,,,,,,,,,,,,0
Kepler-243 b,Kepler-243,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,5.71542598,0.00000778,-0.00000778,0,2.470,0.370,-0.170,0,,,,,,,,,,0.000000,,,0
Kepler-243 c,Kepler-243,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,20.02591000,0.00020000,-0.00020000,0,2.500,1.100,-1.100,0,,,,,,,,,,0.000000,,,0
Kepler-243 c,Kepler-243,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,20.02618595,0.00000623,-0.00000623,0,,,,,,,,,,,,,,,,,
Kepler-243 c,Kepler-243,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,20.02621800,0.00016300,-0.00016300,0,1.990,0.970,-0.970,0,,,,,,,,,,,,,
Kepler-243 c,Kepler-243,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,20.02609195,0.00011417,-0.00011417,0,,,,,,,,,,,,,,,,,
Kepler-243 c,Kepler-243,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,20.02614120,0.00012720,-0.00012720,0,,,,0,,,,,,,,,,,,,0
Kepler-243 c,Kepler-243,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,20.02623100,0.00010940,-0.00010940,0,1.730,0.450,-0.100,0,,,,,,,,,,0.000000,,,0
Kepler-243 c,Kepler-243,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.284,0.391,-0.605,0,,,,,,,,,,,,,
Kepler-243 c,Kepler-243,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,20.02623100,0.00010940,-0.00010940,0,1.730,0.170,-0.160,0,,,,,,,,,,,,,
Kepler-243 c,Kepler-243,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,20.02623100,0.00010940,-0.00010940,0,1.730,0.450,-0.100,0,,,,,,,,,,0.000000,,,0
Kepler-243 c,Kepler-243,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,20.02614120,0.00012720,-0.00012720,0,2.280,0.350,-0.160,0,,,,,,,,,,0.000000,,,0
Kepler-243 c,Kepler-243,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,20.02623100,0.00010940,-0.00010940,0,1.730,0.450,-0.100,0,,,,,,,,,,0.000000,,,0
Kepler-244 b,Kepler-244,0,1,3,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.31177991,0.00000449,-0.00000449,0,2.830,0.220,-0.250,0,,,,,,,,,,,,,
Kepler-244 b,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,4.31178026,0.00000434,-0.00000434,0,,,,0,,,,,,,,,,,,,0
Kepler-244 b,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,4.31178026,0.00000434,-0.00000434,0,3.110,0.390,-0.210,0,,,,,,,,,,0.000000,,,0
Kepler-244 b,Kepler-244,0,1,3,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.947,0.183,-0.166,0,,,,,,,,,,,,,
Kepler-244 b,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,4.31177991,0.00000449,-0.00000449,0,2.870,1.030,-0.230,0,,,,,,,,,,0.000000,,,0
Kepler-244 b,Kepler-244,0,1,3,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,4.31178179,0.00000468,-0.00000468,0,,,,,,,,,,,,,,,,,
Kepler-244 b,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,4.31180200,0.00001800,-0.00001800,0,2.700,1.300,-1.300,0,,,,,,,,,,0.000000,,,0
Kepler-244 b,Kepler-244,0,1,3,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,4.31178046,0.00000125,-0.00000125,0,,,,,,,,,,,,,,,,,
Kepler-244 b,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,4.31177991,0.00000449,-0.00000449,0,2.870,1.030,-0.230,0,,,,,,,,,,0.000000,,,0
Kepler-244 b,Kepler-244,1,1,3,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.31179200,0.00000800,-0.00000800,0,2.760,1.160,-1.160,0,,,,,,,,,,,,,
Kepler-244 b,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,4.31177991,0.00000449,-0.00000449,0,2.870,1.030,-0.230,0,,,,,,,,,,0.000000,,,0
Kepler-244 c,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,9.76734365,0.00002943,-0.00002943,0,2.000,0.720,-0.160,0,,,,,,,,,,0.000000,,,0
Kepler-244 c,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,9.76734503,0.00003052,-0.00003052,0,2.670,0.330,-0.180,0,,,,,,,,,,0.000000,,,0
Kepler-244 c,Kepler-244,0,1,3,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.533,0.234,-0.486,0,,,,,,,,,,,,,
Kepler-244 c,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,9.76734365,0.00002943,-0.00002943,0,2.000,0.720,-0.160,0,,,,,,,,,,0.000000,,,0
Kepler-244 c,Kepler-244,0,1,3,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,9.76734365,0.00002943,-0.00002943,0,1.970,0.160,-0.190,0,,,,,,,,,,,,,
Kepler-244 c,Kepler-244,0,1,3,Kepler,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,9.76700000,,,0,,,,,,,,,,,,,,,,,
Kepler-244 c,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,9.76734365,0.00002943,-0.00002943,0,2.000,0.720,-0.160,0,,,,,,,,,,0.000000,,,0
Kepler-244 c,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,9.76734503,0.00003052,-0.00003052,0,,,,0,,,,,,,,,,,,,0
Kepler-244 c,Kepler-244,0,1,3,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,9.76732448,0.00000497,-0.00000497,0,,,,,,,,,,,,,,,,,
Kepler-244 c,Kepler-244,1,1,3,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,9.76729200,0.00004600,-0.00004600,0,2.050,0.870,-0.870,0,,,,,,,,,,,,,
Kepler-244 c,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,9.76731600,0.00008900,-0.00008900,0,2.600,1.300,-1.300,0,,,,,,,,,,0.000000,,,0
Kepler-244 c,Kepler-244,0,1,3,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,9.76738077,0.00003330,-0.00003330,0,,,,,,,,,,,,,,,,,
Kepler-244 d,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,20.05040157,0.00008775,-0.00008775,0,2.780,0.990,-0.220,0,,,,,,,,,,0.000000,,,0
Kepler-244 d,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,20.05044940,0.00008826,-0.00008826,0,,,,0,,,,,,,,,,,,,0
Kepler-244 d,Kepler-244,0,1,3,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,20.05040157,0.00008775,-0.00008775,0,2.780,0.990,-0.220,0,,,,,,,,,,0.000000,,,0
Kepler-244 d,Kepler-244,0,1,3,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.549,0.157,-0.165,0,,,,,,,,,,,,,
Kepler-244 d,Kepler-244,0,1,3,Kepler,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,20.05100000,,,0,2.320,0.830,-0.180,0,15.20000,20.00000,-13.00000,0,15.20000,20.00000,-13.00000,0,Mass,,,,
