# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar 19 13:12:41 2020
#
# User preference: *
#
# CONSTRAINT:  where (koi_pdisposition like '%CANDIDATE%'
# CONSTRAINT:  and koi_period_str not null
# CONSTRAINT:  and koi_prad_str not null
# CONSTRAINT:  and koi_srad_str not null
# CONSTRAINT:  and koi_smass_str not null)
# CONSTRAINT:  order by kepoi_name asc, koi_period asc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
#
kepid,kepoi_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
8261920,K02174.01,CANDIDATE,6.693328250,2.1010000e-05,-2.1010000e-05,2.44,0.10,-1.200e-01,0.6370,0.0260,-0.0320,0.6490,0.0320,-0.0320
8261920,K02174.02,CANDIDATE,33.136286100,2.3920000e-04,-2.3920000e-04,2.05,0.08,-1.000e-01,0.6370,0.0260,-0.0320,0.6490,0.0320,-0.0320
8261920,K02174.03,CANDIDATE,7.725136190,5.3410000e-05,-5.3410000e-05,1.71,0.07,-9.000e-02,0.6370,0.0260,-0.0320,0.6490,0.0320,-0.0320
8261920,K02174.04,CANDIDATE,3.016096370,2.7150000e-05,-2.7150000e-05,0.96,0.04,-5.000e-02,0.6370,0.0260,-0.0320,0.6490,0.0320,-0.0320
9022166,K02175.01,CANDIDATE,26.847596200,1.5720000e-04,-1.5720000e-04,3.20,0.55,-8.200e-01,1.9880,0.3400,-0.5100,1.1360,0.1270,-0.1750
10965588,K02177.01,CANDIDATE,62.891749300,4.6370000e-04,-4.6370000e-04,2.50,0.12,-2.100e-01,0.8550,0.0390,-0.0720,0.8050,0.0560,-0.0300
10670119,K02179.01,CANDIDATE,14.871497730,4.9010000e-05,-4.9010000e-05,1.59,0.12,-1.000e-01,0.5240,0.0380,-0.0340,0.5610,0.0320,-0.0400
10670119,K02179.02,CANDIDATE,2.732767897,5.9140000e-06,-5.9140000e-06,1.42,0.10,-1.000e-01,0.5240,0.0380,-0.0340,0.5610,0.0320,-0.0400
7286911,K02180.01,CANDIDATE,11.555620420,3.1020000e-05,-3.1020000e-05,2.11,0.25,-9.000e-02,0.8500,0.1010,-0.0340,0.9450,0.0340,-0.0620
8591173,K02181.01,CANDIDATE,12.288504600,1.0920000e-04,-1.0920000e-04,3.22,1.50,-1.820e+00,1.6710,0.7750,-0.9470,0.9290,0.1030,-0.1260
6962109,K02182.01,CANDIDATE,17.132631250,7.8920000e-05,-7.8920000e-05,2.31,0.51,-2.200e-01,0.7940,0.1760,-0.0750,0.8760,0.0830,-0.1020
5706595,K02183.01,CANDIDATE,19.023136100,1.1510000e-04,-1.1510000e-04,2.04,0.27,-1.500e-01,0.9540,0.1280,-0.0690,0.9550,0.0530,-0.0530
5706595,K02183.02,CANDIDATE,4.579482350,2.8860000e-05,-2.8860000e-05,1.35,0.18,-1.000e-01,0.9540,0.1280,-0.0690,0.9550,0.0530,-0.0530
12885212,K02184.02,CANDIDATE,95.906433000,1.2580000e-03,-1.2580000e-03,2.17,0.07,-1.200e-01,0.7360,0.0210,-0.0430,0.7230,0.0430,-0.0270
8611781,K02185.01,CANDIDATE,76.957056000,6.2560000e-04,-6.2560000e-04,2.09,0.57,-3.700e-01,1.0410,0.2810,-0.1870,0.9120,0.1320,-0.0880
3097926,K02186.01,CANDIDATE,14.979743350,6.3250000e-05,-6.3250000e-05,3.79,0.41,-4.500e-01,0.8530,0.0920,-0.1030,0.8030,0.0870,-0.0640
5730445,K02189.01,CANDIDATE,33.358598520,8.6710000e-05,-8.6710000e-05,4.44,0.48,-4.700e-01,0.7990,0.0860,-0.0860,0.7630,0.0950,-0.0630
5601258,K02191.01,CANDIDATE,8.847842730,3.3690000e-05,-3.3690000e-05,1.15,0.07,-7.000e-02,0.5520,0.0330,-0.0330,0.5810,0.0280,-0.0380
8282651,K02193.01,CANDIDATE,2.361724472,3.4920000e-06,-3.4920000e-06,1.53,0.11,-1.400e-01,0.6510,0.0460,-0.0610,0.6370,0.0700,-0.0510
3548044,K02194.01,CANDIDATE,34.763054300,2.1320000e-04,-2.1320000e-04,1.75,0.23,-2.200e-01,0.9500,0.1240,-0.1240,0.8020,0.0710,-0.0360
3548044,K02194.02,CANDIDATE,67.968656000,5.8540000e-04,-5.8540000e-04,1.71,0.22,-2.200e-01,0.9500,0.1240,-0.1240,0.8020,0.0710,-0.0360
3548044,K02194.03,CANDIDATE,445.216850000,1.8120000e-02,-1.8120000e-02,1.37,0.18,-1.800e-01,0.9500,0.1240,-0.1240,0.8020,0.0710,-0.0360
11401767,K02195.01,CANDIDATE,20.054528200,1.4960000e-04,-1.4960000e-04,2.63,0.44,-2.900e-01,1.2090,0.2020,-0.1340,1.1470,0.0760,-0.0830
11401767,K02195.02,CANDIDATE,30.089945900,3.0330000e-04,-3.0330000e-04,2.25,0.38,-2.500e-01,1.2090,0.2020,-0.1340,1.1470,0.0760,-0.0830
11401767,K02195.03,CANDIDATE,6.849787280,5.2430000e-05,-5.2430000e-05,1.83,0.30,-2.100e-01,1.2090,0.2020,-0.1340,1.1470,0.0760,-0.0830
11075429,K02198.01,CANDIDATE,23.921040800,1.4990000e-04,-1.4990000e-04,3.01,0.65,-7.300e-01,1.9720,0.4270,-0.4750,1.5210,0.1710,-0.2780
11705004,K02199.01,CANDIDATE,9.033264350,8.0420000e-05,-8.0420000e-05,1.96,0.33,-1.600e-01,0.7880,0.1320,-0.0660,0.8840,0.0700,-0.1040
11705004,K02199.02,CANDIDATE,3.052934160,2.8090000e-05,-2.8090000e-05,1.18,0.20,-1.000e-01,0.7880,0.1320,-0.0660,0.8840,0.0700,-0.1040
10909127,K02200.01,CANDIDATE,3.170597310,1.0010000e-05,-1.0010000e-05,1.69,0.18,-6.000e-02,0.8430,0.0860,-0.0330,0.9450,0.0370,-0.0650
4144576,K02202.01,CANDIDATE,0.813166357,1.3990000e-06,-1.3990000e-06,1.14,0.10,-6.000e-02,0.8870,0.0730,-0.0490,0.9070,0.0350,-0.0430
8494542,K02204.01,CANDIDATE,10.860623780,3.9560000e-05,-3.9560000e-05,2.09,0.59,-5.900e-01,1.4960,0.4210,-0.4210,1.0870,0.1740,-0.1390
9992325,K02205.01,CANDIDATE,24.086321770,9.9220000e-05,-9.9220000e-05,2.78,0.26,-2.800e-01,0.7680,0.0710,-0.0790,0.7410,0.0950,-0.0550
11073656,K02206.01,CANDIDATE,1.834277283,7.8510000e-06,-7.8510000e-06,1.64,0.45,-2.000e-01,0.9580,0.2680,-0.1150,0.9620,0.1250,-0.1020
10531955,K02208.01,CANDIDATE,2.344512589,5.6940000e-06,-5.6940000e-06,0.97,0.14,-1.300e-01,1.1320,0.1680,-0.1510,0.9950,0.0810,-0.0660
8168187,K02209.01,CANDIDATE,18.302723500,1.4920000e-04,-1.4920000e-04,2.72,0.65,-4.400e-01,1.8390,0.4400,-0.2930,0.9620,0.1540,-0.0830
8168187,K02209.02,CANDIDATE,35.502865000,1.0710000e-03,-1.0710000e-03,2.18,0.52,-3.500e-01,1.8390,0.4400,-0.2930,0.9620,0.1540,-0.0830
4142847,K02210.01,CANDIDATE,2.888904439,7.1040000e-06,-7.1040000e-06,1.68,0.10,-6.000e-02,0.7590,0.0410,-0.0300,0.8170,0.0290,-0.0460
4142847,K02210.02,CANDIDATE,210.631486000,1.5120000e-03,-1.5120000e-03,3.23,0.17,-1.300e-01,0.7590,0.0410,-0.0300,0.8170,0.0290,-0.0460
10203349,K02212.01,CANDIDATE,17.146487560,8.6580000e-05,-8.6580000e-05,3.64,0.55,-8.400e-01,1.4120,0.2160,-0.3240,0.9740,0.0730,-0.0580
7457296,K02213.01,CANDIDATE,3.970766030,1.1130000e-05,-1.1130000e-05,1.60,0.19,-1.800e-01,0.7780,0.0880,-0.0880,0.7320,0.1060,-0.0490
10328458,K02214.01,CANDIDATE,2.352273912,8.0870000e-06,-8.0870000e-06,1.29,0.10,-8.000e-02,0.7480,0.0590,-0.0480,0.8360,0.0300,-0.0830
4248120,K02216.01,CANDIDATE,23.340362510,9.6740000e-05,-9.6740000e-05,2.21,0.53,-3.600e-01,0.8920,0.2170,-0.1450,0.7730,0.1230,-0.0570
9580992,K02217.01,CANDIDATE,37.803412100,3.7440000e-04,-3.7440000e-04,2.95,0.54,-2.300e-01,0.8190,0.1490,-0.0640,0.9120,0.0660,-0.0950
12058204,K02218.01,CANDIDATE,5.535331520,1.8600000e-05,-1.8600000e-05,1.75,0.26,-2.300e-01,1.1000,0.1640,-0.1470,0.9460,0.0640,-0.0470
12058204,K02218.02,CANDIDATE,16.726196900,1.4750000e-04,-1.4750000e-04,1.56,0.24,-2.100e-01,1.1000,0.1640,-0.1470,0.9460,0.0640,-0.0470
5357545,K02219.01,CANDIDATE,3.757294695,6.7290000e-06,-6.7290000e-06,1.23,0.10,-3.000e-02,0.7160,0.0540,-0.0210,0.8070,0.0280,-0.0560
6871071,K02220.01,CANDIDATE,3.282802400,1.2810000e-05,-1.2810000e-05,1.79,0.28,-4.200e-01,1.5150,0.2360,-0.3530,1.0240,0.0930,-0.0840
6871071,K02220.02,CANDIDATE,5.028182530,2.0490000e-05,-2.0490000e-05,2.03,0.32,-4.700e-01,1.5150,0.2360,-0.3530,1.0240,0.0930,-0.0840
6871071,K02220.03,CANDIDATE,1.897828815,6.3010000e-06,-6.3010000e-06,1.73,0.27,-4.000e-01,1.5150,0.2360,-0.3530,1.0240,0.0930,-0.0840
6871071,K02220.04,CANDIDATE,7.664629130,7.2960000e-05,-7.2960000e-05,1.60,0.25,-3.700e-01,1.5150,0.2360,-0.3530,1.0240,0.0930,-0.0840
6287313,K02221.01,CANDIDATE,10.627886950,8.2210000e-05,-8.2210000e-05,1.87,0.60,-2.100e-01,1.0140,0.3220,-0.1150,1.0410,0.1530,-0.1390
9289704,K02222.01,CANDIDATE,34.135676000,2.1540000e-03,-2.1540000e-03,13.98,4.73,-8.800e+00,5.5550,1.8830,-3.4960,2.6070,0.1650,-0.9340
9278725,K02223.01,CANDIDATE,1.104462494,1.5520000e-06,-1.5520000e-06,1.60,0.14,-1.600e-01,0.7530,0.0650,-0.0790,0.7230,0.1000,-0.0500
8892157,K02224.01,CANDIDATE,3.730900260,1.5000000e-05,-1.5000000e-05,1.48,0.22,-7.000e-02,0.9500,0.1420,-0.0470,1.0140,0.0520,-0.0670
11569782,K02225.01,CANDIDATE,2.787874175,9.7730000e-06,-9.7730000e-06,2.33,1.47,-1.330e+00,1.7270,1.0860,-0.9870,0.9520,0.1970,-0.1440
11520459,K02226.01,CANDIDATE,8.463543840,2.1980000e-05,-2.1980000e-05,2.51,0.57,-2.900e-01,0.8870,0.2030,-0.1020,0.8960,0.0890,-0.0810
10600955,K02227.01,CANDIDATE,65.648089200,5.4940000e-04,-5.4940000e-04,3.93,0.57,-6.900e-01,1.2460,0.1790,-0.2190,1.0080,0.0570,-0.0570
4473226,K02229.01,CANDIDATE,14.833409440,8.0430000e-05,-8.0430000e-05,2.54,0.31,-1.800e-01,0.9040,0.1100,-0.0640,0.8820,0.0550,-0.0500
2854181,K02232.01,CANDIDATE,101.132347500,5.8760000e-04,-5.8760000e-04,3.87,0.50,-4.100e-01,1.0160,0.1310,-0.1080,0.9210,0.0570,-0.0420
2854181,K02232.02,CANDIDATE,12.834857000,1.2060000e-04,-1.2060000e-04,1.73,0.22,-1.900e-01,1.0160,0.1310,-0.1080,0.9210,0.0570,-0.0420
10723367,K02236.01,CANDIDATE,19.986591600,1.2860000e-04,-1.2860000e-04,4.22,0.69,-8.400e-01,1.2380,0.2020,-0.2470,0.9220,0.0660,-0.0390
10723367,K02236.02,CANDIDATE,12.125806440,7.9630000e-05,-7.9630000e-05,2.50,0.41,-5.000e-01,1.2380,0.2020,-0.2470,0.9220,0.0660,-0.0390
5005121,K02237.01,CANDIDATE,76.421501000,1.3230000e-03,-1.3230000e-03,2.81,0.42,-5.100e-01,1.1900,0.1770,-0.2160,0.9460,0.0680,-0.0450
8229458,K02238.01,CANDIDATE,1.646801683,3.5120000e-06,-3.5120000e-06,0.86,0.07,-6.000e-02,0.5130,0.0380,-0.0380,0.5430,0.0310,-0.0460
5125347,K02241.01,CANDIDATE,7.165204280,2.6730000e-05,-2.6730000e-05,2.31,0.74,-2.700e-01,1.1030,0.3580,-0.1280,1.1620,0.1580,-0.1580
9336200,K02242.01,CANDIDATE,1.755843555,4.9150000e-06,-4.9150000e-06,1.94,0.44,-1.700e-01,0.8290,0.1880,-0.0750,0.9280,0.0810,-0.1020
4770617,K02243.01,CANDIDATE,5.185600810,2.0840000e-05,-2.0840000e-05,2.34,0.47,-4.000e-01,1.4710,0.3010,-0.2470,1.2500,0.0950,-0.1160
4770617,K02243.02,CANDIDATE,8.458051190,4.5220000e-05,-4.5220000e-05,2.52,0.52,-4.200e-01,1.4710,0.3010,-0.2470,1.2500,0.0950,-0.1160
4770617,K02243.03,CANDIDATE,31.445270900,1.6980000e-04,-1.6980000e-04,4.55,0.93,-7.700e-01,1.4710,0.3010,-0.2470,1.2500,0.0950,-0.1160
4454934,K02245.01,CANDIDATE,33.469857100,2.2080000e-04,-2.2080000e-04,2.45,0.70,-4.100e-01,1.0940,0.3140,-0.1830,0.9600,0.1350,-0.1100
9458343,K02246.01,CANDIDATE,11.895204360,5.3910000e-05,-5.3910000e-05,1.33,0.20,-1.300e-01,0.9920,0.1450,-0.0970,0.9230,0.0660,-0.0530
7802719,K02247.01,CANDIDATE,4.457432670,1.7100000e-05,-1.7100000e-05,0.79,0.06,-7.000e-02,0.6120,0.0520,-0.0520,0.6010,0.0670,-0.0430
11030475,K02248.01,CANDIDATE,2.818147150,1.0900000e-05,-1.0900000e-05,1.30,0.09,-7.000e-02,0.7870,0.0530,-0.0430,0.8120,0.0460,-0.0460
11030475,K02248.03,CANDIDATE,0.761962470,2.2160000e-06,-2.2160000e-06,1.08,0.07,-6.000e-02,0.7870,0.0530,-0.0430,0.8120,0.0460,-0.0460
11030475,K02248.04,CANDIDATE,2.646227420,2.0600000e-05,-2.0600000e-05,0.99,0.07,-5.000e-02,0.7870,0.0530,-0.0430,0.8120,0.0460,-0.0460
5942808,K02250.01,CANDIDATE,2.935362067,5.0610000e-06,-5.0610000e-06,3.15,0.24,-3.200e-01,0.8230,0.0620,-0.0850,0.7900,0.0730,-0.0540
5942808,K02250.02,CANDIDATE,0.626281766,1.0410000e-06,-1.0410000e-06,1.76,0.13,-1.800e-01,0.8230,0.0620,-0.0850,0.7900,0.0730,-0.0540
6206214,K02252.01,CANDIDATE,13.539535950,8.8100000e-05,-8.8100000e-05,2.32,0.37,-5.700e-01,1.9970,0.3230,-0.4850,1.4060,0.1200,-0.2060
8959839,K02253.01,CANDIDATE,22.708237500,1.0190000e-04,-1.0190000e-04,1.72,0.54,-2.000e-01,0.9920,0.3140,-0.1120,1.0630,0.1450,-0.1450
7672097,K02255.01,CANDIDATE,7.970339850,3.5020000e-05,-3.5020000e-05,1.81,0.44,-1.500e-01,0.8180,0.1990,-0.0660,0.9070,0.0900,-0.1100
9112931,K02256.01,CANDIDATE,10.712534750,3.8040000e-05,-3.8040000e-05,2.02,0.11,-1.000e-01,0.5440,0.0290,-0.0290,0.5610,0.0280,-0.0330
9071593,K02257.01,CANDIDATE,32.563524900,2.3690000e-04,-2.3690000e-04,2.05,0.15,-1.200e-01,0.8590,0.0630,-0.0510,0.8610,0.0500,-0.0410
9071593,K02257.02,CANDIDATE,59.284064000,6.9920000e-04,-6.9920000e-04,1.81,0.13,-1.100e-01,0.8590,0.0630,-0.0510,0.8610,0.0500,-0.0410
8126558,K02259.01,CANDIDATE,12.191404050,4.5070000e-05,-4.5070000e-05,2.46,0.67,-4.100e-01,0.9670,0.2610,-0.1610,0.8560,0.1200,-0.0740
11811193,K02260.01,CANDIDATE,6.117849720,2.7820000e-05,-2.7820000e-05,1.05,0.19,-1.500e-01,1.3330,0.2380,-0.1950,1.1430,0.1060,-0.0860
3734418,K02261.01,CANDIDATE,3.975996290,1.1370000e-05,-1.1370000e-05,1.11,0.07,-6.000e-02,0.7780,0.0490,-0.0400,0.8030,0.0450,-0.0450
8613535,K02263.01,CANDIDATE,29.968591700,1.7410000e-04,-1.7410000e-04,1.91,0.60,-2.000e-01,1.0760,0.3350,-0.1120,1.1300,0.1590,-0.1590
8613535,K02263.02,CANDIDATE,9.478508180,5.2660000e-05,-5.2660000e-05,1.47,0.45,-1.600e-01,1.0760,0.3350,-0.1120,1.1300,0.1590,-0.1590
8613535,K02263.03,CANDIDATE,15.594375800,2.8460000e-04,-2.8460000e-04,1.08,0.34,-1.100e-01,1.0760,0.3350,-0.1120,1.1300,0.1590,-0.1590
12256520,K02264.01,CANDIDATE,33.240798500,2.7870000e-04,-2.7870000e-04,1.51,0.16,-5.000e-02,0.8270,0.0910,-0.0280,0.9280,0.0330,-0.0650
12256520,K02264.02,CANDIDATE,7.251019970,4.4840000e-05,-4.4840000e-05,0.91,0.10,-3.000e-02,0.8270,0.0910,-0.0280,0.9280,0.0330,-0.0650
10489345,K02266.01,CANDIDATE,1.003931703,2.6860000e-06,-2.6860000e-06,1.60,0.16,-1.700e-01,0.7410,0.0720,-0.0790,0.7150,0.0950,-0.0550
10329469,K02271.01,CANDIDATE,55.822477500,4.1000000e-04,-4.1000000e-04,2.13,0.28,-1.900e-01,0.7360,0.0970,-0.0650,0.8170,0.0650,-0.0900
9717943,K02273.01,CANDIDATE,6.110104390,4.6400000e-05,-4.6400000e-05,0.93,0.15,-5.000e-02,1.1950,0.1910,-0.0680,1.2700,0.0600,-0.0900
7960980,K02274.01,CANDIDATE,9.989702660,4.1690000e-05,-4.1690000e-05,2.48,0.42,-1.800e-01,0.8100,0.1370,-0.0590,0.9100,0.0570,-0.0980
3458028,K02276.01,CANDIDATE,1.442592305,4.8740000e-06,-4.8740000e-06,2.67,0.67,-9.100e-01,2.0430,0.5070,-0.6970,1.4620,0.2160,-0.2650
3342794,K02278.01,CANDIDATE,14.172228580,5.5550000e-05,-5.5550000e-05,2.39,0.38,-4.600e-01,1.3140,0.2090,-0.2560,0.9980,0.0890,-0.0730
3342794,K02278.02,CANDIDATE,4.920310630,3.0820000e-05,-3.0820000e-05,1.18,0.19,-2.300e-01,1.3140,0.2090,-0.2560,0.9980,0.0890,-0.0730
3661886,K02279.01,CANDIDATE,27.014262200,1.4970000e-04,-1.4970000e-04,2.00,0.31,-2.800e-01,1.1840,0.1830,-0.1650,1.0270,0.0880,-0.0700
3661886,K02279.02,CANDIDATE,12.509457980,7.4690000e-05,-7.4690000e-05,1.54,0.24,-2.100e-01,1.1840,0.1830,-0.1650,1.0270,0.0880,-0.0700
2439243,K02280.01,CANDIDATE,26.020332900,1.8690000e-04,-1.8690000e-04,4.53,0.71,-8.700e-01,1.2440,0.1960,-0.2400,0.9310,0.0780,-0.0450
9221517,K02281.01,CANDIDATE,0.769854899,1.2430000e-06,-1.2430000e-06,0.93,0.12,-7.000e-02,0.8220,0.1070,-0.0630,0.8740,0.0570,-0.0770
6751874,K02282.01,CANDIDATE,6.892263330,2.6260000e-05,-2.6260000e-05,2.13,0.34,-4.200e-01,1.4630,0.2330,-0.2840,1.0970,0.1000,-0.0800
9945370,K02285.01,CANDIDATE,37.945613800,2.1070000e-04,-2.1070000e-04,2.79,0.84,-2.300e-01,0.8650,0.2630,-0.0700,0.9570,0.1100,-0.1210
8973129,K02286.01,CANDIDATE,24.173824400,1.2430000e-04,-1.2430000e-04,2.21,0.26,-1.900e-01,0.9680,0.1150,-0.0840,0.9130,0.0580,-0.0440
9718066,K02287.01,CANDIDATE,16.092275180,6.1650000e-05,-6.1650000e-05,0.98,0.09,-2.000e-02,0.6700,0.0550,-0.0170,0.7480,0.0310,-0.0460
9718066,K02287.02,CANDIDATE,28.906052600,2.3300000e-04,-2.3300000e-04,0.79,0.06,-2.000e-02,0.6700,0.0550,-0.0170,0.7480,0.0310,-0.0460
3440978,K02288.01,CANDIDATE,38.103908000,2.2550000e-04,-2.2550000e-04,4.08,0.51,-5.100e-01,0.7710,0.0960,-0.0960,0.7210,0.1070,-0.0460
3867615,K02289.01,CANDIDATE,62.784398100,4.2310000e-04,-4.2310000e-04,2.28,0.39,-3.200e-01,1.2600,0.2170,-0.1770,1.0980,0.1000,-0.0810
3867615,K02289.02,CANDIDATE,20.098367600,1.2380000e-04,-1.2380000e-04,1.58,0.27,-2.200e-01,1.2600,0.2170,-0.1770,1.0980,0.1000,-0.0810
12121570,K02290.01,CANDIDATE,91.500873000,5.2310000e-04,-5.2310000e-04,1.82,0.13,-7.000e-02,0.7060,0.0470,-0.0300,0.7860,0.0330,-0.0620
8410415,K02291.01,CANDIDATE,44.299348300,2.6640000e-04,-2.6640000e-04,2.68,0.22,-2.100e-01,0.9150,0.0740,-0.0740,0.8780,0.0500,-0.0410
8321314,K02293.01,CANDIDATE,15.033664110,6.4230000e-05,-6.4230000e-05,1.70,0.21,-8.000e-02,0.8910,0.1100,-0.0390,0.9720,0.0350,-0.0700
6934986,K02294.01,CANDIDATE,131.485184000,1.4330000e-03,-1.4330000e-03,3.03,0.52,-5.100e-01,1.2420,0.2090,-0.2090,0.9680,0.0800,-0.0660
4049901,K02295.01,CANDIDATE,16.290852700,1.4070000e-04,-1.4070000e-04,0.52,0.05,-3.000e-02,0.7970,0.0730,-0.0450,0.8220,0.0500,-0.0500
11498128,K02296.01,CANDIDATE,106.247882000,1.9040000e-03,-1.9040000e-03,2.01,0.27,-1.900e-01,0.9720,0.1350,-0.0900,0.9380,0.0630,-0.0570
5342473,K02297.01,CANDIDATE,4.644951720,2.5680000e-05,-2.5680000e-05,1.38,0.41,-2.200e-01,1.1290,0.3380,-0.1820,1.0210,0.1530,-0.1260
9334893,K02298.01,CANDIDATE,16.667141500,1.2530000e-04,-1.2530000e-04,0.70,0.04,-4.000e-02,0.5250,0.0280,-0.0320,0.5340,0.0360,-0.0200
9334893,K02298.02,CANDIDATE,31.805512800,6.0150000e-04,-6.0150000e-04,0.63,0.04,-4.000e-02,0.5250,0.0280,-0.0320,0.5340,0.0360,-0.0200
9334893,K02298.03,CANDIDATE,2.472408690,1.8860000e-05,-1.8860000e-05,0.36,0.02,-2.000e-02,0.5250,0.0280,-0.0320,0.5340,0.0360,-0.0200
9963265,K02299.01,CANDIDATE,16.486867120,3.6100000e-05,-3.6100000e-05,27.45,7.49,-3.200e+00,1.0710,0.2920,-0.1250,1.1730,0.1210,-0.1810
10583761,K02300.01,CANDIDATE,2.685054445,4.5080000e-06,-4.5080000e-06,1.46,0.26,-1.800e-01,0.8290,0.1500,-0.1000,0.7650,0.1140,-0.0570
7542813,K02302.01,CANDIDATE,16.860080500,1.3000000e-04,-1.3000000e-04,1.71,0.47,-2.400e-01,0.9730,0.2680,-0.1340,0.9060,0.1170,-0.0880
4458082,K02303.01,CANDIDATE,4.893364950,3.6090000e-05,-3.6090000e-05,1.60,0.57,-2.000e-01,1.3470,0.4730,-0.1690,1.3360,0.2000,-0.2000
4458082,K02303.02,CANDIDATE,8.934848870,9.7070000e-05,-9.7070000e-05,1.83,0.64,-2.300e-01,1.3470,0.4730,-0.1690,1.3360,0.2000,-0.2000
8042453,K02304.01,CANDIDATE,11.173920770,6.1260000e-05,-6.1260000e-05,1.64,0.48,-1.600e-01,0.9140,0.2670,-0.0890,1.0060,0.1230,-0.1350
10874215,K02305.01,CANDIDATE,31.032599100,2.0420000e-04,-2.0420000e-04,2.64,0.72,-2.500e-01,0.9310,0.2570,-0.0860,1.0470,0.1120,-0.1370
7661065,K02307.01,CANDIDATE,4.150297119,7.6740000e-06,-7.6740000e-06,3.03,0.26,-1.600e-01,0.8580,0.0720,-0.0460,0.8870,0.0460,-0.0460
3749978,K02308.01,CANDIDATE,28.505721700,2.8370000e-04,-2.8370000e-04,2.55,0.75,-2.600e-01,0.8700,0.2590,-0.0860,0.9440,0.1040,-0.1040
10010440,K02309.01,CANDIDATE,53.599145900,4.1420000e-04,-4.1420000e-04,2.49,0.78,-2.600e-01,1.0320,0.3200,-0.1070,1.0840,0.1440,-0.1440
11718144,K02310.01,CANDIDATE,16.458186100,5.9770000e-05,-5.9770000e-05,1.82,0.23,-9.000e-02,0.8840,0.1120,-0.0420,0.9460,0.0440,-0.0580
4247991,K02311.03,CANDIDATE,104.351962400,6.9730000e-04,-6.9730000e-04,1.39,0.20,-6.000e-02,0.8700,0.1240,-0.0390,0.9710,0.0460,-0.0800
10132832,K02313.01,CANDIDATE,16.076731480,6.4560000e-05,-6.4560000e-05,2.14,0.66,-2.200e-01,0.9710,0.2990,-0.1000,1.0830,0.1260,-0.1540
3219995,K02314.01,CANDIDATE,18.870587050,6.7340000e-05,-6.7340000e-05,2.67,0.85,-2.800e-01,0.9490,0.3030,-0.1010,1.0280,0.1390,-0.1390
6062929,K02315.01,CANDIDATE,22.133422400,1.0920000e-04,-1.0920000e-04,1.76,0.24,-1.300e-01,0.7020,0.0960,-0.0520,0.7820,0.0660,-0.0880
7504778,K02316.01,CANDIDATE,17.136940800,1.3140000e-04,-1.3140000e-04,2.05,0.69,-2.400e-01,1.0770,0.3580,-0.1280,1.1140,0.1640,-0.1480
10684670,K02317.01,CANDIDATE,3.788618330,2.2850000e-05,-2.2850000e-05,1.23,0.18,-1.400e-01,1.0400,0.1490,-0.1220,0.9430,0.0600,-0.0500
11495458,K02318.01,CANDIDATE,10.458398650,5.7800000e-05,-5.7800000e-05,1.25,0.04,-6.000e-02,0.7470,0.0200,-0.0400,0.7340,0.0440,-0.0280
9003401,K02319.01,CANDIDATE,21.103301400,7.2890000e-05,-7.2890000e-05,1.56,0.27,-1.400e-01,1.1260,0.1950,-0.1050,1.0680,0.0860,-0.0700
5978559,K02321.01,CANDIDATE,95.611461700,8.6300000e-04,-8.6300000e-04,2.37,0.38,-1.300e-01,1.0810,0.1710,-0.0610,1.1350,0.0620,-0.0700
5978559,K02321.02,CANDIDATE,36.253099200,9.6130000e-04,-9.6130000e-04,1.43,0.23,-8.000e-02,1.0810,0.1710,-0.0610,1.1350,0.0620,-0.0700
7746958,K02324.01,CANDIDATE,1.204686597,4.4450000e-06,-4.4450000e-06,1.55,0.00,0.000e+00,1.0000,,,1.0000,,
7120108,K02325.01,CANDIDATE,1.025857984,1.0510000e-06,-1.0510000e-06,1.57,0.08,-1.000e-01,0.8470,0.0440,-0.0550,0.8280,0.0480,-0.0350
10730703,K02327.01,CANDIDATE,5.600133270,2.0320000e-05,-2.0320000e-05,1.73,0.20,-2.200e-01,0.9780,0.1130,-0.1240,0.8580,0.0610,-0.0300
8007644,K02328.01,CANDIDATE,25.203412800,1.3690000e-04,-1.3690000e-04,2.42,0.67,-2.400e-01,0.9210,0.2560,-0.0920,1.0160,0.1160,-0.1270
